school,letter,course,class,gender,ethnic,major,tx_hs,grands,parents,emp_on,emp_off,version,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must
UNT,C,75.6,FR,1,White,a. Eng,Y,N,Y,N,N,78,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,11
UNT,F,57.3,SO,1,White,a. Eng,Y,N,N,N,Y,87,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,11
UNT,A,92.8,FR,1,White,a.Sci,Y,N,Y,N,N,78,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,11
UNT,D,62.5,FR,1,Hisp,a. Eng,Y,N,N,N,N,87,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,11
UNT,F,NA,SO,1,White,c,Y,N,N,N,N,87,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,11
UNT,W,NA,FR,1,White,a. Sci,Y,Y,Y,N,Y,78,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,11
UNT,A,91.2,SO,1,White,a. Sc/Math,Y,DK,Y,Y,N,87,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,11
UNT,C,70.5,FR,1,Hisp,a. Sci,Y,N,N,N,N,78,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,11
UTXW,A,97.8,FR,1,Hisp,b,Y,N,Y,N,N,87,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,11
UTXW,B,78.8,FR,0,"White,Hisp",a. Sci,N,Y,Y,N,N,87,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,11
UTXW,B,83.5,FR,0,Hisp,b,Y,N,Y,N,Y,78,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,11
UTXW,A,96.1,FR,0,White,b,Y,DK,Y,Y,N,87,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,11
UTXW,C,75.4,FR,1,Hisp,b,Y,N,N,N,Y,87,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11
UTXW,B,77.7,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11
UTXW,B,85.8,FR,0,Hisp,b,Y,DK,Y,N,Y,87,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,11
UTXW,A,97.6,FR,0,Asian,b,Y,N,N,N,N,87,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,11
UTXW,C,74.5,FR,0,Hisp,b,Y,Y,Y,N,N,78,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,11
UTXW,C,75.2,FR,0,Hisp,c,Y,N,Y,N,N,78,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,11
UTXW,A,87.1,SO,0,Hisp,b,Y,N,N,N,N,87,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,11
UTXW,A,98.7,FR,1,Hisp,b,Y,N,N,N,N,87,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,11
UTXW,A,96.1,FR,1,Hisp,b,Y,N,N,N,N,78,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,11
UTXW,B,78.1,FR,1,Asian,c,Y,N,N,N,N,78,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,11
UTXW,B,76.3,FR,1,Hisp,c,Y,N,N,N,N,87,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,11
UTXW,B,85.7,FR,0,Arab,c,Y,Y,Y,N,N,87,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,11
UTXW,C,72.8,FR,0,Hisp,b,Y,N,N,N,Y,78,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,11
UTXW,C,69.1,FR,1,Hisp,a,Y,N,N,Y,N,78,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,11
UTXW,A,95.7,FR,1,Black,a,Y,N,Y,N,N,87,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,11
ACUP,A,92.6,JR,1,White,d,N,Y,Y,N,N,78,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,12
ACUP,A,95.5,SO,1,White,b,Y,N ,Y,N,N,87,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,12
ACUP,C,70.1,SR,1,White,a. Eng,Y,Y,Y,N,N,78,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,12
TAMU,B,86.7,FR,1,White,STEM,Y,N,Y,N,N,87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,12
TAMU,B,82.1,FR,0,"Black,White",b,Y,Y,Y,N,N,78,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,12
TAMU,B,87.9,FR,0,White,a. Sci,Y,Y,Y,N,N,87,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,12
TAMU,F,50.4,FR,0,Mixed,c,Y,Y,Y,N,N,78,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,12
TAMU,C,67.6,FR,1,White,a. Eng,Y,,Y,N,N,78,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,12
TAMU,C,77.2,JR,0,Hisp,a. Sci,Y,N,N,N,Y,78,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,12
TAMU,C,72.9,SO,1,Hisp,b,Y,N,N,N,Y,87,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12
TAMU,D,59.8,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,12
TAMU,C,75.3,SO,0,White,b,Y,Y,Y,N,N,78,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,12
TAMU,A,89.9,JR,0,White,c,Y,Y,Y,N,Y,78,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,12
TAMU,C,78.5,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,12
TAMU,C,69.9,SO,1,Hisp,b,Y,N,N,N,N,78,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,12
TAMU,A,95.1,FR,0,White,a. Sci,Y,Y,Y,N,N,78,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,12
TAMU,A,94.8,FR,0,White,a. Eng,Y,,,N,Y,87,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,12
TAMU,D,64,FR,1,"Asian,White",a. Math,Y,Y,Y,N,N,87,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,12
TAMU,B,84.4,FR,1,White,b,Y,Y,Y,N,N,78,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,12
TAMU,B,86.4,FR,0,White,a. Sci,Y,N,Y,N,N,78,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,12
TAMU,B,85.2,FR,1,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,12
TAMU,B,82.3,FR,1,Hisp,b,Y,N,N,N,N,87,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,12
TAMU,B,84.5,FR,1,White,b,Y,N,Y,N,N,87,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,12
TAMU,B,84.7,FR,0,White,b,Y,Y,Y,N,N,87,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12
TAMU,B,86.1,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,12
TAMU,B,79.1,FR,0,White,b,Y,DK,Y,N,N,87,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,12
TAMU,B,86.7,FR,1,White,b,Y,N,Y,N,N,78,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,12
TAMU,C,73.3,FR,0,White,a. Sci,Y,Y,N,N,N,87,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,12
TAMU,A,95,FR,1,White,b,Y,Y,Y,N,N,78,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12
TAMU,B,85.6,FR,0,White,b,Y,DK,Y,N,N,78,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,12
TAMU,F,47.4,FR,0,White,b,Y,Y,Y,N,Y,87,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,12
TAMU,A,91.6,SO,0,White,a. Eng,Y,Y,Y,N,N,78,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,12
TAMU,C,77.4,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,12
TAMU,C,69.2,FR,0,White,b,Y,Y,Y,N,N,87,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,12
TAMU,A,92.2,FR,0,"Hisp, NA",c,Y,DK,N,N,N,87,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,12
TAMU,A,90.6,FR,1,White,b,Y,N,Y,N,N,87,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,12
TAMU,A,91.6,FR,1,White,a. Sci,N,Y,Y,N,N,78,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,12
TAMU,B,88.1,FR,0,White,d,Y,N,N,N,N,78,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,12
TAMU,B,81.8,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,12
TSU,C,73.6,FR,0,White,a. Eng,Y,Y,Y,N,N,87,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,12
UNT,A,89.8,FR,1,Asian,a. Tech,N,N,Y,N,N,78,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12
UNT,F,NA,FR,1,White,a. Sci,Y,N,N,N,Y,87,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,12
UNT,F,37.6,SO,1,White,a. Tech,Y,Y,N,N,N,78,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,12
UNT,A,94.4,FR,1,Hisp,a. Eng,Y,N,N,N,N,78,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,12
UNT,C,70.8,SO,1,White,a. Tech,Y,DK,Y,N,Y,87,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,12
UNT,B,81.7,FR,1,Black,a. Eng,Y,N,N,N,N,78,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12
UNT,B,82.2,SO,1,White,a. Eng,Y,N,Y,N,Y,87,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,12
UNT,B,80.8,FR,0,"Hisp,Asian",a. Sci,Y,N,Y,N,Y,78,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,12
UNT,C,77.6,SO,0,"White,Nat Am",a. Sci,Y,N,Y,N,N,78,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,12
UNT,C,74.2,FR,1,Hisp,a. Sci,Y,N,N,N,N,78,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,12
UNT,A,95.1,FR,0,White,a. Sci,Y,N,N,N,N,78,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12
UNT,A,95.3,FR,1,Asian,a. Sci,Y,DK,N,N,N,87,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,12
UTXW,A,87.5,FR,0,Black,b,Y,N,N,N,N,78,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,12
UTXW,A,96.9,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,12
UTXW,C,73.9,FR,0,Hisp,c,Y,N,Y,N,N,87,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,12
UTXW,B,84.7,FR,0,Arab,b,Y,DK,Y,N,N,78,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,12
UTXW,B,80.8,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,12
UTXW,B,81.6,FR,0,Hisp,b,Y,N,N,N,N,78,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,12
UTXW,A,93.4,FR,0,Hisp,b,Y,DK,Y,N,N,87,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,12
UTXW,A,94.1,FR,0,Hisp,b,Y,N,Y,N,N,87,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,12
UTXW,A,90.4,FR,0,Hisp,b,Y,N,N,N,N,78,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,12
UTXW,B,84.9,FR,1,Hisp,"a. Tech,Eng",Y,N,N,N,N,87,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,12
UTXW,A,92.7,FR,1,Hisp,c,Y,N,N,N,N,87,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,12
UTXW,A,94.4,FR,1,Asian In,c,Y,N,N,N,Y,78,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,12
UTXW,D,63.2,SO,1,Hisp,c,Y,N,N,N,N,87,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,12
UTXW,A,101.4,FR,1,White,b,Y,Y,Y,N,N,87,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,12
UTXW,C,72,FR,1,Hisp,a. Eng,Y,N,N,N,N,87,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,12
UTXW,B,82.4,FR,1,Hisp,a. Eng,Y,N,N,N,Y,87,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12
UTXW,A,96.8,FR,0,Asian,b,Y,N,Y,N,N,78,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,12
UTXW,A,91.3,FR,0,White,a. Sci,Y,N,N,N,N,78,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,12
UTXW,C,74,FR,1,White,b,N,Y,Y,N,N,78,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,12
UTXW,B,83.5,FR,1,Hisp,b,Y,DK,N,N,N,87,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,12
UTXW,B,76,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,12
UTXW,C,70.9,FR,0,Black,b,Y,N,N,N,Y,87,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,12
ACUP,B,85.7,FR,0,White,b,Y,N,Y,N,N,87,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,13
ACUP,A,92.7,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,13
ACUP,A,91.5,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,13
ACUP,D,63.6,FR,1,Hisp,b,Y,N,N,N,N,78,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,13
ACUP,C,77.5,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,13
ACUP,C,72.4,SO,1,White,,Y,N,N,N,N,78,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,13
ACUP,B,83.4,FR,1,White,a. Eng,Y,DK,Y,N,N,78,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,13
ACUP,A,93.1,FR,1,White,b,Y,Y,Y,N,N,78,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,13
TAMSA,C,72,PB,1,Mixed,b,Y,N,Y,Y,N,78,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,13
TAMU,B,79.1,FR,1,White,a. Eng,Y,N,N,N,N,87,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,13
TAMU,B,81,FR,0,Asian,b,Y,N,Y,N,N,87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13
TAMU,B,83.1,FR,1,Hisp,b,Y,Y,Y,N,N,78,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13
TAMU,C,77.1,FR,0,White,b,Y,Y,Y,N,N,78,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,13
TAMU,A,93,FR,0,"Hisp,White",b,Y,N,Y,N,N,78,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,13
TAMU,C,72,JR,0,Asian,a. Sci,Y,N,N,N,N,78,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,13
TAMU,C,77.8,FR,0,"White,Arab",b,Y,Y,Y,N,N,87,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,13
TAMU,A,94.2,SO,1,White,b,Y,N,Y,N,N,78,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,13
TAMU,A,95.5,FR,1,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,13
TAMU,C,72.3,FR,1,White,c,Y,Y,Y,N,N,87,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13
TAMU,B,88.1,SO,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,13
TAMU,A,90.4,FR,1,White,a. Sci,Y,Y,Y,N,Y,78,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,13
TAMU,A,95.7,FR,,White,b,Y,N,N,N,N,78,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,13
TAMU,C,78.6,FR,0,White,b,Y,N,Y,N,Y,87,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,13
TAMU,B,86.4,FR,0,Asian,b,Y,N,Y,N,N,78,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,13
TAMU,B,87.5,FR,1,Hisp,a. Eng,Y,DK,Y,N,N,78,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,13
TAMU,B,87.1,FR,1,White,a. Eng,Y,N,Y,N,N,87,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13
TAMU,C,78.5,SO,1,Hisp,a. Math,Y,N,N,Y,N,78,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13
TAMU,A,89.5,FR,1,White,b,Y,Y,Y,N,N,87,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,13
TAMU,A,93.1,FR,0,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,13
TAMU,C,68.3,FR,0,Asian,a. Sci,Y,N,N,N,N,78,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,13
TAMU,A,93.3,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,13
TAMU,B,82.9,FR,0,Hisp,a. Math,Y,N,Y,N,N,78,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,13
TAMU,A,92.4,SO,0,Hisp,b,Y,N,Y,N,N,78,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,13
TAMU,A,92.1,FR,0,White,b,Y,DK,Y,N,N,87,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,13
TAMU,B,88,FR,1,White,a. Math,Y,DK,Y,N,N,78,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,13
TAMU,A,96.5,FR,1,White,a. Sci,Y,N,Y,N,N,87,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,13
TAMU,A,89.5,FR,0,White,a. Tech,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,13
TAMU,B,84.6,FR,0,White,a. Sci,N,Y,Y,N,N,87,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,13
TAMU,C,75,JR,0,White,c,Y,Y,Y,Y,N,87,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,13
TAMU,A,91.3,FR,0,White,a. Sci,Y,N,Y,Y,N,78,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,13
TAMU,B,82,FR,1,"White,Asian",b,Y,N,N,N,N,78,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,13
TAMU,B,83.8,FR,0,White,,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,13
UNT,A,90.3,FR,1,Black,a. Eng,Y,DK,Y,N,Y,78,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,13
UNT,B,88.3,SO,1,Black,b,Y,Y,Y,N,N,78,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13
UNT,B,85.8,SO,1,Hisp,a. Eng,Y,N,N,N,N,78,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,13
UNT,F,NA,FR,1,Black,a. Eng,N,N,Y,N,N,87,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,13
UNT,A,89.6,FR,1,Hisp,a. Eng,Y,Y,Y,N,N,87,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,13
UNT,B,87.6,SO,0,White,d,Y,DK,Y,Y,N,87,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,13
UNT,A,95.6,FR,0,White,a. Sci,Y,Y,Y,N,N,87,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,13
UNT,C,69,FR,1,Hisp,a. Eng,Y,N,N,N,N,87,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,13
UNT,B,83.1,SO,1,White,a. Eng,Y,Y,N,N,N,87,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,13
UNT,A,96.8,SO,0,Asian,a. Sci,Y,N,Y,N,Y,78,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,13
UTXW,B,85,FR,1,Asian,b,Y,N,N,N,N,78,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,13
UTXW,B,81.3,FR,0,Asian,b,Y,N,N,N,N,87,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,13
UTXW,B,80.6,FR,1,"Asian,White",a. Sci,N,Y,Y,N,N,87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,13
UTXW,B,78.6,FR,1,Black,b,Y,N,Y,Y,N,87,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,13
UTXW,A,96.2,FR,0,"Hisp,Asian", ,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,13
UTXW,B,81,FR,1,Hisp,a. Eng,Y,N,N,N,N,78,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,13
UTXW,A,91.4,FR,0,"Hisp,Black",b,Y,DK,N,N,N,78,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,13
UTXW,A,99.9,FR,1,Asian,b,Y,N,Y,N,N,78,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,13
UTXW,A,87.6,FR,1,Hisp,a. Tech,Y,N,N,N,N,78,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,13
UTXW,A,100.7,FR,0,"White,Asian",a. Eng,Y,Y,Y,N,N,87,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13
UTXW,A,93.9,FR,0,Arab,a. Eng,Y,N,Y,N,Y,87,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,13
UTXW,B,84.6,FR,1,White,,Y,N,Y,N,N,87,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,13
ACUP,C,73,JR,1,Am In,a. Eng,Y,DK,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,14
ACUP,C,73.5,FR,1,White,c,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,14
