school,letter,course,class,gender,ethnic,major,tx_hs,grands,parents,emp_on,emp_off,version,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must
ACUP,A,94.6,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,14
ACUP,B,87.2,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,14
ACUP,B,86.9,FR,0,White,b,Y,DK,Y,N,N,87,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,14
ACUP,A,92.4,SO,1,White,b,Y,N,Y,N,N,87,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,14
ACUP,A,92.5,FR,1,White,b,Y,DK,Y,N,N,78,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,14
ACUP,A,92.9,FR,1,White,b,Y,N,Y,N,N,78,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14
TAMSA,A,109,FR,1,White,b,Y,N,N,N,N,78,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,14
TAMU,B,87.3,FR,0,White,b,Y,DK,Y,N,N,87,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14
TAMU,B,81.8,FR,0,White,STEM & b,Y,Y,Y,N,N,87,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,14
TAMU,C,67.7,FR,0,"White,Asian",a. Sci,N,N,Y,Y,N,78,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,14
TAMU,C,78.9,FR,0,White,c,Y,N,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,14
TAMU,B,84.2,FR,0,White,a. Sci,Y,N,N,N,N,78,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,14
TAMU,C,78.9,FR,1,White,b,Y,N,Y,N,N,87,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,14
TAMU,B,85.5,SO,0,White,c,Y,N,Y,Y,N,78,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,14
TAMU,C,75.6,FR,1,White,b,Y,Y,Y,N,N,87,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,14
TAMU,A,92.5,FR,0,Asian,a. Math,Y,DK,Y,N,N,78,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,14
TAMU,B,80.1,FR,0,Hisp,a. Sci,Y,Y,Y,N,N,87,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,14
TAMU,A,91,SO,0,White,c,Y,N,Y,N,N,87,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,14
TAMU,C,75.9,FR,0,White,a. Sci,Y,Y,Y,N,Y,78,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14
TAMU,A,94.3,SO,1,White,b,Y,Y,Y,N,N,78,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,14
TAMU,F,56.2,FR,0,Hisp,a. Sci,Y,N,Y,N,N,78,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,14
TAMU,C,78,FR,1,"Hisp,Black",,Y,N,N,N,N,78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,14
TAMU,C,75.1,FR,1,Hisp,a. Sci,Y,N,Y,N,N,78,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,14
TAMU,A,92.8,FR,0,White,a. Sci,N,Y,Y,N,N,78,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,14
TAMU,B,87.9,FR,0,White,b,Y,Y,Y,N,N,78,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,14
TAMU,B,86.7,SO,0,White,b,Y,DK,Y,N,N,87,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,14
TAMU,A,90,FR,0,White,b,N,Y,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,14
TAMU,B,88,SO,1,"White,Hisp",b,Y,DK,Y,N,N,78,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,14
TAMU,A,90.5,FR,1,White,b,Y,Y,Y,N,N,78,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,14
TAMU,A,91.7,FR,1,Black,a. Sci,Y,DK,Y,N,N,78,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,14
TAMU,B,86,FR,1,White,a. Eng,Y,Y,Y,N,N,78,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,14
TAMU,A,91.3,FR,0,White,b,Y,N,Y,N,N,87,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,14
TAMU,A,95.4,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,14
TAMU,A,95.2,SR,0,Asian,c,Y,N,N,Y,N,78,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,14
TAMU,B,79.2,JR,1,White,b,Y,Y,Y,N,N,87,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,14
TAMU,A,98.5,FR,1,White,a. Sci,Y,N,Y,N,N,87,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,14
TAMU,B,79.9,FR,1,White,b,Y,Y,Y,N,N,78,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14
TAMU,B,86.3,FR,0,Mixed,a. Sci,Y,N,Y,N,N,78,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,14
TAMU,A,91.9,FR,1,Asian,b,Y,N,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,14
TAMU,A,89.3,FR,0,AsianInd,STEM & b,Y,N,Y,N,N,87,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,14
TAMU,B,85,FR,0,White,b,Y,Y,Y,N,N,87,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,14
TAMU,A,92.5,FR,1,White,a. Sci,Y,N,Y,N,N,87,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,14
TAMU,A,101.1,FR,0,White,b,Y,Y,Y,N,N,87,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,14
TAMU,B,84.8,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,14
TAMU,B,87,SO,0,White,a. Sci,Y,N,Y,N,N,87,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,14
TAMU,B,86.5,FR,1,White,c,Y,DK,Y,Y,N,78,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,14
TAMU,B,87.5,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,14
TAMU,C,76.9,FR,1,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,14
TAMU,B,87.1,FR,1,White,MATH,Y,DK,Y,N,Y,87,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,14
TAMU,C,78.3,FR,0,White,b,Y,N,Y,N,Y,87,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,14
TAMU,B,79.7,FR,0,"Hisp,AsianInd",b,Y,Y,Y,N,N,87,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,14
TAMU,B,80,FR,1,White,d,Y,N,Y,N,N,87,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,14
TAMU,A,94,FR,0,White,a. Sci,Y,Y,Y,N,Y,78,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,14
TAMU,B,84.1,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,14
TSU,B,79.1,FR,0,Hisp,a. Sci,Y,N,N,N,N,78,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,14
TSU,C,68.6,SO,1,Hisp,a. Tech,Y,N,N,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,14
UNT,C,78,FR,0,Asian,a. Eng,N,N,N,N,N,78,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,14
UNT,B,86,FR,0,White,a. Eng,Y,DK,Y,N,N,87,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,14
UNT,B,88.8,FR,1,"White,PI",a. Sci,Y,Y,Y,N,N,87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14
UNT,B,79.2,FR,0,White,a. Eng,Y,N,N,N,N,87,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14
UNT,C,74.6,JR,0,"White,Hisp",b,Y,N,Y,N,Y,78,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,14
UNT,B,82.7,SO,0,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,14
UNT,A,88.8,SO,1,White,a. Sci,Y,N,Y,N,N,78,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,14
UNT,A,98,SO,0,Hisp,a. Sci,Y,Y,Y,N,N,87,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,14
UNT,C,71.2,SO,0,Asian,a. Sci,Y,DK,DK,N,Y,78,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,14
UNT,A,90.4,SR,0,White,c,Y,Y,Y,N,Y,78,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,14
UTXW,A,86.5,FR,1,White,a. Sci,N,Y,N,N,Y,78,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,14
UTXW,A,95.7,FR,0,Mixed,b,Y,DK,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,14
UTXW,A,92.1,FR,0,Hisp,"a. Tech,Math",Y,N,Y,N,N,78,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,14
UTXW,A,90.8,FR,1,Hisp,a. Eng,Y,N,N,N,N,87,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,14
UTXW,A,87.4,FR,0,White,b,Y,N,Y,N,Y,87,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,14
UTXW,A,92.7,FR,1,White,a. Tech,Y,N,N,N,N,78,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,14
UTXW,A,94.3,FR,1,Hisp,a. Eng,Y,N,Y,N,Y,78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,14
UTXW,A,86.6,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,14
UTXW,A,87.3,FR,0,Asian In,b,Y,N,Y,N,N,87,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,14
ACUP,C,78.8,FR,1,White,b,Y,N,Y,N,N,78,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,15
ACUP,A,95.2,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,15
ACUP,B,86.7,FR,1,White,a. Eng,Y,DK,Y,N,N,78,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,15
ACUP,B,81.2,FR,1,White,a. Eng,Y,N,N,N,N,78,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,15
ACUP,B,83.2,SO,0,White,b,N,Y,Y,Y,N,78,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,15
TAMU,A,91,FR,0,White,a. Math,Y,Y,Y,N,N,87,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,15
TAMU,A,91.7,FR,0,Black,b,Y,Y,Y,N,N,78,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,15
TAMU,B,88,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,15
TAMU,B,81.3,FR,1,White,a. Sci,Y,DK,Y,N,N,87,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,15
TAMU,A,92.6,FR,0,White,STEM,Y,DK,Y,N,N,78,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,15
TAMU,A,91.7,FR,0,White,b,Y,Y,Y,N,B,78,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,15
TAMU,B,83.1,SO,1,White,a. Sci,Y,Y,Y,N,N,78,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15
TAMU,A,96.3,FR,0,White,b,Y,Y,Y,N,N,78,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,15
TAMU,D,62.4,FR,0,Hisp,a. Sci,Y,N,N,N,N,78,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,15
TAMU,B,87.2,FR,1,White,a. Sci,Y,Y,Y,N,N,78,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,15
TAMU,B,86.6,FR,1,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,15
TAMU,A,97.4,FR,0,"White,AsianInd",a. Eng,Y,Y,Y,N,N,78,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,15
TAMU,A,94.3,FR,0,White,a. Sci,Y,N,Y,N,N,87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,15
TAMU,B,88.2,FR,1,White,b,Y,Y,Y,N,Y,78,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15
TAMU,B,79.7,FR,0,White,a. Sci,Y,Y,Y,N,Y,87,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,15
TAMU,A,95.9,FR,0,Hisp,b,Y,DK,Y,N,N,87,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,15
TAMU,B,79.2,FR,0,White,b,N,Y,Y,N,N,78,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,15
TAMU,A,93.8,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,15
TAMU,A,93.4,SO,1,White,b,Y,Y,Y,N,N,87,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,15
TAMU,A,96.4,FR,0,Asian,b,Y,N,N,N,N,87,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,15
TAMU,C,71.8,FR,,White,a. Sci,Y,Y,N,N,N,87,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,15
TAMU,B,80.9,FR,1,White,a. Sci,Y,N,Y,N,N,78,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,15
TAMU,A,90.8,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,15
TAMU,B,81.8,FR,0,Asian,c,N,Y,Y,N,N,87,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,15
TAMU,A,90.8,FR,0,"Asian,White",,Y,DK,Y,N,N,78,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,15
TAMU,C,74.4,FR,1,"White,Hisp",a. Sci,Y,N,N,N,N,87,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,15
TAMU,A,92.3,FR,0,White,a. Sci,Y,DK,Y,N,N,78,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,15
TAMU,B,86.6,FR,0,White,a. Sci,Y,N,Y,N,N,78,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,15
TAMU,A,89.2,FR,1,Arab,b,N,N,Y,N,N,78,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,15
TAMU,D,60.8,FR,1,White,a. Sci,Y,DK,Y,N,Y,87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,15
TAMU,A,91.3,FR,1,AI-PAKASTANI,a. Eng,Y,N,Y,N,N,78,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,15
TAMU,C,77.4,FR,0,White,b,Y,N,Y,N,N,87,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,15
TAMU,B,84.8,FR,0,White,a. Sci,Y,Y,Y,N,N,78,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,15
TAMU,B,86,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,15
TAMU,D,63.4,FR,1,White,a. Sci,N,N,Y,N,N,87,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,15
TAMU,A,91.5,FR,0,Asian,b,Y,Y,Y,N,N,87,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,15
TAMU,B,84.7,FR,1,"White,Hisp",b,Y,Y,Y,N,N,87,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,15
TAMU,C,77,FR,1,Hisp,b,Y,N,N,N,N,78,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15
TAMU,B,81.1,FR,1,Asian,b,Y,Y,Y,N,N,87,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,15
TAMU,C,69.9,SO,0,Black,a. Math,Y,N,Y,Y,N,87,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,15
TAMU,A,96.2,SO,0,White,b,Y,Y,Y,Y,N,87,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,15
TSU,B,81.1,FR,1,Asian,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,15
UNT,D,59.1,SO,1,Arab,a. Eng,N,N,Y,N,N,87,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15
UNT,D,66.6,JR,1,Hisp,b,Y,DK,Y,N,Y,87,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,15
UNT,B,86.6,JR,1,White,a. Eng,Y,N,n,n,Y,78,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,15
UNT,C,77.2,JR,1,White,a. Eng,Y,Y,Y,N,Y,87,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,15
UNT,A,96.5,FR,1,Asian,a. Sci,N,N,Y,N,N,78,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,15
UNT,B,82.9,FR,0,"White,Black",a. Eng,Y,Y,Y,Y,N,87,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,15
UNT,D,67.6,FR,1,Black,a. Eng,Y,Y,Y,N,Y,78,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,15
UNT,B,82.4,FR,1,Mixed,a. Eng,Y,N,N,N,Y,78,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,15
UNT,F,13.8,SO,1,Black,a. Eng,Y,N,Y,N,Y,78,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,15
UNT,C,72.6,FR,1,Asian,a. Eng,Y,N,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,15
UNT,C,78,SO,1,Mixed,b,Y,Y,Y,N,Y,78,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,15
UNT,F,43.8,FR,1,Hisp,a. Sci,Y,Y,Y,N,N,87,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,15
UNT,B,87.8,SR,1,Asian,a. Sci,N,N,N,Y,Y,78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,15
UNT,A,90.1,PB,1,White,c,Y,DK,Y,N,Y,87,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,15
UNT,C,78.4,JR,1,Hisp,a. Sci,Y,N,N,Y,N,87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,15
UNT,B,85,FR,1,Asian,a. Sci,N,N,N,N,N,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,15
UTXW,B,85,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,15
UTXW,A,92.3,FR,0,White,c,Y,Y,Y,N,N,87,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,15
UTXW,C,75.1,FR,0,Asian,b,Y,N,N,Y,N,87,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15
UTXW,A,96,FR,0,Asian,a. Sci,Y,N,N,N,N,87,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,15
UTXW,A,96,FR,0,Hisp,a. Eng,Y,N,N,Y,N,78,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,15
UTXW,A,92.8,FR,0,Hisp,b,Y,N,Y,N,N,87,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,15
UTXW,A,103.1,FR,0,"Asian,White",a. Eng,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,15
ACUP,A,96,FR,1,White,b,Y,N,Y,N,N,87,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16
ACUP,A,92.4,FR,0,Hisp,b,N,N,Y,N,N,87,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,16
ACUP,A,92.6,SR,1,White,a. Eng,Y,Y,Y,N,N,87,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,16
ACUP,B,88.9,FR,0,White,b,N,Y,Y,N,N,78,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,16
TAMU,B,86.8,FR,1,Hisp &White,b,Y,DK,Y,N,N,87,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,16
TAMU,A,92.6,FR,0,White,c,Y,Y,Y,N,N,87,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,16
TAMU,B,82.4,FR,1,Hisp,a. Sci,Y,Y,N,Y,N,78,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,16
TAMU,A,95.4,FR,0,White,b,Y,N,Y,N,N,87,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,16
TAMU,B,81.3,SO,0,Asian,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,16
TAMU,A,90.7,FR,0,White,a. Sci,Y,DK,N,N,N,87,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,16
TAMU,A,90.8,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,16
TAMU,B,81.5,SO,1,Black,a. Math,Y,Y,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,16
TAMU,C,76.8,FR,1,White,STEM,N,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,16
TAMU,A,89.1,FR,0,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,16
TAMU,B,88.8,FR,0,AsianInd,b,Y,N,Y,N,N,87,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16
TAMU,A,95.1,FR,0,White,b,Y,N,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,16
TAMU,A,95.5,FR,0,Hisp,a. Sci,N,DK,,N,N,78,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,16
TAMU,B,88.6,FR,0,Hisp,a. Sci,Y,N,N,N,N,78,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,16
TAMU,B,88.8,SO,0,"Asian, PI",b,Y,DK,Y,N,N,87,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,16
TAMU,A,95,JR,0,"White,Asian",b,Y,N,N,N,N,87,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,16
TAMU,B,82.7,FR,1,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,16
