school,letter,course,class,gender,ethnic,major,tx_hs,grands,parents,emp_on,emp_off,version,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must
TAMU,B,85.7,FR,O,White,a. Sci,N,Y,Y,N,N,78,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,16
TAMU,D,64.7,FR,1,Asian,a. Sci,Y,DK,DK,N,N,78,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,16
TAMU,A,91.4,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,16
TAMU,A,94.1,FR,0,White,a. Sci,Y,N,Y,N,Y,78,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,16
TAMU,A,93.8,FR,0,AsianInd,b,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,16
TAMU,B,84.8,SO,1,Hisp,b,Y,N,N,N,N,87,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,16
TAMU,C,71.7,FR,0,White,STEM & b,Y,N,Y,N,Y,78,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,16
TAMU,B,83.9,JR,0,Asian,a. Sci,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,16
TAMU,B,85.2,FR,1,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16
TAMU,A,93.5,JR,1,"White,Hisp",a. Sci,Y,N,N,N,N,78,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,16
TAMU,B,82.4,FR,0,"Hisp,White",a. Sci,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,16
TAMU,C,77.5,FR,1,AsianInd,b,Y,N,Y,N,N,78,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16
TAMU,B,85.9,SO,0,White,a. Sci,Y,DK,Y,N,N,78,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,16
TAMU,C,77.6,FR,1,White,STEM,Y,N,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,16
UNT,F,54.9,SO,1,White,a. Eng,Y,Y,Y,N,N,87,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,16
UNT,B,80.4,FR,1,White,a. Sci,Y,n,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,16
UNT,F,19.8,SO,1,Black,a. Eng,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,16
UNT,A,97.6,FR,0,Arab,d,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,16
UNT,A,92.9,FR,0,White,b,Y,Y,Y,N,N,87,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,16
UNT,C,71.2,JR,1,White,a. Eng,Y,Y,Y,N,Y,87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,16
UTXW,A,91.2,FR,0,"Hisp,Arab",b,Y,N,N,N,N,78,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,16
UTXW,A,95.7,FR,1,Hisp,a. Sci,N,N,DK,N,N,78,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,16
UTXW,A,96.2,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,16
UTXW,A,94.3,FR,0,Hisp,b,Y,DK,Y,N,N,78,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,16
UTXW,B,82.5,FR,1,Hisp,b,Y,N,N,N,N,87,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,16
UTXW,A,102.4,FR,1,Black,a. Tech,Y,N,Y,Y,N,78,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16
UTXW,A,102.1,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,16
UTXW,B,80.9,FR,0,Asian,b,N,N,Y,Y,N,87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,16
UTXW,C,75.3,FR,0,White,a. Sci,Y,N,N,N,N,87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,16
UTXW,A,96.8,FR,1,White,,Y,Y,Y,N,N,87,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,16
UTXW,A,100.7,FR,0,Asian,b,Y,N,Y,Y,N,78,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,16
UTXW,B,81.3,FR,0,Hisp,a. Math,Y,N,N,Y,N,87,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,16
ACUP,A,95.4,FR,0,Hisp,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17
ACUP,A,94.6,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,17
ACUP,A,94.7,FR,0,White,b,Y,DK,Y,N,N,87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,17
ACUP,A,98.3,FR,1,Asian,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17
ACUP,C,72.5,SO,1,Hisp,STEM,Y,N,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,17
ACUP,A,96.5,FR,1,White,b,Y,N,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,17
ACUP,B,85.8,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17
ACUP,B,83.9,FR,1,Black,b,Y,DK,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,17
ACUP,B,88.7,FR,0,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,17
TAMU,A,93.2,FR,1,White,a. Sci,Y,N,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,17
TAMU,B,87.8,FR,0,White,a. Math,Y,DK,Y,N,Y,78,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,17
TAMU,A,89.4,SO,0,White,a. Sci & b,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,17
TAMU,A,97.3,SO,1,White,c,Y,Y,Y,N,Y,78,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,17
TAMU,A,94.3,FR,1," White,NA",b,Y,Y,Y,N,N,87,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,17
TAMU,A,92.5,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17
TAMU,B,85.2,FR,1,White,a. Eng,Y,Y,Y,N,N,87,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17
TAMU,A,96.5,FR,0,AsianInd,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,17
TAMU,B,79.3,SO,0,White,a. Math,Y,Y,Y,N,Y,78,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,17
TAMU,B,80.4,FR,0,Hisp,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,17
TAMU,A,93.4,JR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17
TAMU,A,93.8,FR,0,White,a. Sci,N,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,17
TAMU,A,92.1,FR,0,Hisp,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17
TAMU,B,82.6,FR,0,Asian,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17
TAMU,C,76,FR,1,Hisp,a. Math,Y,N,N,Y,N,87,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,17
TAMU,C,75.4,FR,1,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,17
TAMU,C,78.5,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17
TAMU,A,96.2,FR,1,Asian,a. Sci,Y,N,Y,N,N,78,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,17
TAMU,A,94.7,FR,1,White,b,Y,Y,Y,N,N,78,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,17
TAMU,B,88.6,FR,1,Arab,b,Y,N,Y,N,N,78,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17
TAMU,A,96.3,FR,1,Hisp,a. Sci,Y,N,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,17
TAMU,B,86.5,FR,1,Hisp,a. Eng,Y,Y,Y,N,N,87,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,17
TAMU,A,92.8,FR,1,Asian,b,Y,Y,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,17
TAMU,A,90.2,FR,1,Asian,a. Math,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17
TAMU,A,91.9,JR,1,Asian,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,17
TAMU,A,91.6,FR,0,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,17
TAMU,B,85,FR,0,Asian,b,Y,N,N,N,N,87,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17
TAMU,B,87.3,FR,0,Asian,b,Y,Y,Y,N,N,78,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,17
TAMU,B,83.3,FR,0,Hisp,b,Y,N,Y,N,N,87,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,17
TAMU,B,87.3,FR,0,White,b,Y,N,N,N,N,87,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17
TAMU,A,89.8,JR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,17
TAMU,A,89,SO,1,White,a. Sci,Y,N,N,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17
TAMU,A,94.5,FR,0,White,b,Y,N,Y,N,N,87,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,17
TAMU,B,86.4,FR,0,Hisp,a. Sci,Y,N,Y,N,N,87,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,17
TAMU,W,NA,FR,0,White,a. Sci,Y,N,Y,N,N,78,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,17
TAMU,B,86.8,FR,1,White,a. Sci,Y,N,Y,N,N,78,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17
TAMU,A,91.2,FR,0,White,a. Eng,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17
TAMU,B,84.3,FR,0,White,a. Sci,Y,N,N,N,Y,78,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17
TAMU,A,94.9,FR,1,Asian,a. Eng,Y,Y,Y,N,N,87,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,17
TAMU,A,92.9,FR,1,White,b,Y,,N,N,N,87,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17
TAMU,A,92.6,FR,1,AsianInd,a. Eng,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17
TAMU,B,85.4,FR,0,White,a. Sci,Y,N,Y,N,Y,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17
TSU,A,99.2,FR,0,White,a. Eng,Y,Y,Y,N,N,87,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,17
UNT,B,84.5,JR,1,White,a. Eng,Y,Y,Y,N,Y,87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17
UNT,A,92.4,FR,1,White,a. Eng,Y,Y,Y,N,N,78,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,17
UNT,A,98.1,FR,1,White,a. Eng,Y,Y,Y,N,Y,78,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,17
UNT,C,74.8,FR,1,"White,Hisp",a. Eng,Y,Y,Y,N,Y,87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,17
UNT,A,94.2,FR,0,Black,a. Sci,Y,DK,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,17
UNT,A,96.3,SO,0,Hisp,a. Sci,Y,N,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,17
UNT,A,89.3,FR,0,Hisp,a. Sci,Y,N,N,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17
UTXW,A,104.7,FR,1,"White,Hisp",b,N,N,Y,N,N,87,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17
UTXW,B,82.2,FR,1,White,b,Y,N,Y,N,Y,78,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17
UTXW,A,94.1,FR,0,Hisp,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17
UTXW,A,92.8,FR,0,White,,Y,Y,Y,N,N,87,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
UTXW,C,66.8,FR,1,Hisp,b,Y,N,N,N,Y,87,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17
UTXW,A,104,FR,0,"White,Hisp",a. Eng,Y,N,N,N,N,78,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17
UTXW,B,76.6,FR,0,White,c,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,17
ACUP,A,93.9,FR,0,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,18
ACUP,A,95.7,FR,1,White,a. Eng,Y,DK,Y,N,N,87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,18
ACUP,A,96.4,FR,1,Hisp,b,Y,Y,Y,N,N,87,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,18
TAMU,A,91.5,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18
TAMU,A,92.5,FR,0,White,c,Y,Y,Y,N,N,87,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,18
TAMU,C,76.2,FR,0,AsianInd,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,18
TAMU,A,91,FR,1,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,18
TAMU,B,80.9,FR,1,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18
TAMU,A,96.3,FR,1,White,a. Eng,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,18
TAMU,B,87.4,FR,1,Asian,b,Y,N,N,N,N,87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18
TAMU,A,95.7,FR,0,AsianInd,b,Y,N,Y,N,N,78,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
TAMU,A,92.6,FR,1,White,a. Sci,Y,Y,Y,N,N,78,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
TAMU,B,88.9,FR,1,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18
TAMU,B,87.4,FR,0,White,b,Y,N,Y,N,Y,78,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18
TAMU,B,83.8,FR,1,White,a. Math,Y,Y,Y,N,Y,78,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18
TAMU,A,95.3,FR,1,White,a. Sci,Y,N,N,N,N,87,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,18
TAMU,A,94.6,FR,0,AsianInd,b,Y,N,Y,N,N,87,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18
TAMU,A,95.8,FR,0,White,a. Eng,Y,Y,Y,N,N,87,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,18
TAMU,C,74.6,FR,1,Asian,a. Sci,Y,Y,Y,N,N,78,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
TAMU,A,99.1,FR,1,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18
TAMU,B,84.1,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18
TAMU,A,90.8,FR,1,White,a. Tech,Y,Y,Y,N,N,78,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
TAMU,A,89,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18
UNT,B,87.3,SO,1,Hisp,d,Y,N,N,N,N,87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18
UTXW,B,82.1,FR,0,Hisp,b,Y,N,N,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18
UTXW,A,98.9,FR,1,Hisp,b,Y,N,N,N,N,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18
ACUP,A,95.8,FR,1,Asian,a. Sci,N,N,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19
TAMU,A,89.4,FR,1,White,a. Sci,Y,Y,Y,N,N,87,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,A,90.7,FR,1,White,a. Eng,Y,Y,Y,N,N,87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,B,87,FR,1,Hisp,d,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19
TAMU,A,93.7,FR,1,White,a. Sci,Y,N,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19
TAMU,A,96.3,FR,0,AsianInd,STEM,Y,Y,Y,N,N,78,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,A,98.9,FR,1,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,B,84.5,SO,1,Hisp,b,Y,N,N,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19
TAMU,B,87.9,FR,0,White,b,Y,Y,Y,N,N,87,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,A,89.3,FR,,Black,,,,,,,78,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,A,89.7,FR,0,White,a. Math,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,19
TAMU,B,84.1,SR,1,White,a. Math,Y,Y,Y,Y,N,78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,B,80.5,FR,1,White,a. Math,Y,Y,Y,N,N,87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,A,96.4,FR,1,White,a. Eng,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,19
TAMU,B,87.7,FR,1,White,a. Eng,N,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19
TAMU,A,93.2,FR,1,AsianInd,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19
TAMU,B,82.2,FR,1,Hisp,a. Sci,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19
TAMU,A,93.3,FR,1,AsianInd,b,N,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19
TAMU,A,91.9,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19
TAMU,B,88.6,FR,0,White,a. Sci,Y,DK,Y,N,N,78,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TAMU,A,94.6,FR,1,White,a. Eng,Y,Y,Y,N,N,87,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
TSU,A,90.5,FR,1,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19
UNT,B,81.9,FR,1,White,a. Eng,Y,Y,Y,N,Y,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19
UNT,A,100.4,SO,1,"Hisp,White","a. Sci,Math",Y,DK ,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19
UNT,D,60.1,JR,0,Hisp,a. Sci,Y,N,N,N,Y,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19
UTXW,A,91.9,FR,0,Black,b,Y,Y,Y,N,Y,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19
UTXW,B,85.3,FR,0,Asian,b,N,DK,Y,N,N,87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
UTXW,A,95.2,FR,0,Hisp,b,Y,N,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19
UTXW,A,99.6,FR,1,Hisp,a. Math,Y,N,N,N,N,87,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
UTXW,A,98,FR,0,Hisp,b,Y,N,N,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19
ACUP,A,94.3,FR,1,White,b,Y,Y,Y,N,Y,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,A,95,FR,0,Asian,a. Eng,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,A,99.7,FR,1,AsianInd,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,A,94.8,FR,1,White,a. Eng,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,A,95.1,FR,0,White,b,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,A,89.6,FR,1,White,b,Y,Y,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,B,83.6,FR,0,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,B,87.3,FR,1,White,a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,B,79.1,SO,0,Asian,a. Sci,Y,N,N,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TAMU,A,89.4,FR,1,Asian,b,Y,N,Y,N,N,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
TSU,A,94,FR,1,"White,Hisp",a. Sci,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
UTXW,A,91.1,FR,1,Hisp,b,Y,N,N,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
UTXW,A,92.6,FR,1,White,a. Eng,Y,Y,Y,N,N,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
